iso_id,total_population,weighted_income
af269862-7f11-458a-b023-6d5b2241dc36_8min,108911.0,178155.22736913626
af88a714-db3e-462a-9155-d7941d5afbe0_8min,86426.0,97454.894001805
b00343f7-49a2-4a86-991e-7a6e0b7fd1fc_8min,179856.0,79868.01685237078
b03e6d46-e5ac-4fe8-8c60-73aa23f2299f_8min,83948.0,83144.51406823272
b043ffb1-7e68-4117-8f4b-990ce1075630_8min,103282.0,114702.64418775779
b0713cad-0c71-40e3-ac99-89f4a6bd80af_8min,171188.0,97881.1626282216
b0846449-1b96-40ac-836e-de131c805c7c_8min,39541.0,63809.346652841356
b0916ae8-56b2-4429-8436-23829fb8cfd8_8min,111075.0,70979.36489759172
b0b2e103-821d-43e5-828a-05f9efae6f11_8min,187425.0,83068.1575190076
b0b9d022-304a-4a69-9878-deaa641c36bd_8min,101610.0,119223.29157563232
b1529196-0a0b-4350-8396-0b15faa02e30_8min,155622.0,106135.38118646464
b1bf5487-768c-413a-b1d0-d274903b5a05_8min,258077.0,131543.36900614933
b1fcf53b-3d7b-46a8-83a6-478a75c8869c_8min,189355.0,156697.1884132978
b2bbb80e-2b85-4e4d-8ada-13bc4979ba27_8min,111811.0,116574.54201286098
b2dc2f1f-b0ff-4561-9f5f-386d8713f38d_8min,77745.0,76344.60448903467
b2fccf1b-c476-45d3-9384-2d7909222c36_8min,60338.0,83596.07751334152
b3517be3-3a13-4b3f-8ab5-fdcb98c4a42b_8min,152985.0,94575.78054711246
b36214cf-7f04-467a-93a2-1caadde28d50_8min,113633.0,122817.89250481814
b3940c38-983c-4e22-a130-01556e00dd40_8min,266283.0,68034.77482227555
b3b035f2-5a96-4b85-be1f-45a948e424e2_8min,137450.0,105899.28360130957
b3d29976-ac80-4acc-99c7-6c21788b795d_8min,88587.0,68555.31398512197
b3d7ff14-4698-4ce0-bd03-1c4948496c72_8min,102035.0,71443.88434360758
b3ed6599-0885-44b6-9650-60895d2a1e0a_8min,66079.0,94487.53434525341
b3f53a63-52ae-41d7-9bdf-6f8f53d570d1_8min,175773.0,118777.47600029584
b4040e91-02c8-4ede-b7d2-03ce63a01f80_8min,87968.0,90899.93698845034
b40afbed-6b4b-4122-8307-a970ca97da70_8min,96431.0,81474.19090334022
b40d41cb-3a7f-4790-a0f4-9a989c29c942_8min,168157.0,121318.28158803975
b40ddf84-05a2-4a0e-a630-9b8ddf20dbda_8min,105256.0,97362.46989245269
b44e552c-e6c4-4e0f-af27-f7c0c9c2d232_8min,48467.0,84483.332721233
b47e9ea7-d9e8-4c76-8151-25fd632213e5_8min,265693.0,154483.722491748
b4a467c9-1afb-4017-aa5e-df936fb19650_8min,206701.0,112942.57018108282
b4e71289-4331-4d55-b0b2-1deee6a6c643_8min,159001.0,81853.08669756794
b4f00055-a204-4bbd-be73-8b0a3fa56db1_8min,35096.0,54512.55453612947
b4fed84a-2c94-456b-abeb-d5b45c71d0cc_8min,148079.0,72970.49505331613
b50fb8eb-539e-44d0-950e-4e8591ad8b92_8min,47959.0,131729.35505327466
b518a78a-3442-41f5-8c83-60dc8b0be4b1_8min,39575.0,118274.83979785218
b529ade7-ea7a-49bd-83ef-ef1b0ba0229a_8min,52231.0,145319.9679692137
b5703383-93b6-42be-a953-1f16a044d098_8min,106648.0,108345.6683857175
b5e34349-3524-46d6-ac62-42d59e84c11c_8min,88524.0,82909.08502778907
b6441055-60a6-4625-80dd-0696990a26bc_8min,146711.0,132740.47697173356
b66ff3c9-d679-43c5-b247-985493a47dec_8min,270978.0,152508.49289241192
b676074f-a695-45a1-ae99-4245a9d63d6c_8min,67368.0,77319.67961049757
b698bbf5-b39a-4c4e-ad35-112c5b1ced7c_8min,164217.0,159786.4390714725
b6f0ec9b-01f4-4f48-b68c-1cd02d2bdaf0_8min,106460.0,145117.84498403157
b75d4061-4839-47b0-8508-84a7704b171d_8min,55094.0,197882.5291501797
b781afc6-a0cf-4bf2-98f0-042697d1685e_8min,83519.0,110395.30504436116
b7b0230e-2d40-464d-9e74-b7990cde988b_8min,80525.0,137656.28581185968
b7c7aa3c-6607-4ff3-8aec-eb649aa52a1c_8min,117118.0,115284.13950887139
b88135a4-9b27-4f79-8365-fd08bf68ffb0_8min,58207.0,120486.81840672083
b894e945-3a30-4a40-9183-c4b7be651841_8min,307154.0,131601.4662026215
b894f91f-abb7-42b3-90ec-aa1faecbaf3b_8min,53352.0,112096.32971584945
b8e650d6-61f4-4d7d-b16c-bace5b8b8f40_8min,117605.0,58013.929059138645
b8e6e362-d485-4635-8e69-9f82ef5276e9_8min,85931.0,98615.80573948866
b9476a09-bd09-45ed-b0d3-ed6d938774ce_8min,180618.0,138653.81686210676
b94f2fb3-9fb8-4a68-bcb7-ec344c35d88f_8min,150653.0,108771.9556132304
ba000ff9-ebc7-41bf-914b-70896a248bf8_8min,259835.0,82251.84267323493
ba41b5cf-7e76-4fb9-9c05-acd8e510d95e_8min,73580.0,69941.00717586301
ba5178af-47fe-4653-937b-8c6ff3f800c2_8min,163404.0,95013.17783530391
ba5b0517-12f3-4059-b45a-40dfb18174ce_8min,145210.0,116498.84772398595
ba5c8e7b-0055-4982-9ea4-1b36631da2cd_8min,187806.0,127870.51066526095
ba5dbaa5-6058-4bbd-b2d0-b5dafbee3e1a_8min,115131.0,131526.4427043976
bacfed2f-c6f5-4cd3-8698-ec81d19cb774_8min,102816.0,124516.06336562402
baeae7e2-c0ea-4087-9b2d-14285631c933_8min,205323.0,116029.19759111253
bb06a638-e359-4ea9-b528-d18846bcf0e1_8min,154522.0,148891.29630732193
bb181d09-ba59-4417-bb8f-3cd3c9a167fd_8min,197941.0,109879.9532385913
bb2812d3-9de7-413e-b492-2e377ebfb550_8min,50610.0,178073.6163208852
bb84fc43-5704-4147-9eaa-a74ba0a69c43_8min,81785.0,63768.32893562389
bbe5bf2b-9964-4d01-8cf3-430872e7424e_8min,166693.0,135954.58979081304
bc0acd51-298c-483b-9324-b28d789b8f26_8min,96267.0,117508.22894657568
bc310370-1d5d-44f0-9df3-28ce8536e36a_8min,187177.0,194850.27270444552
bcce7d36-2259-4042-ab9c-3f2425c4d5db_8min,40293.0,152797.81547663367
bd13275a-29e8-40e8-8cd0-583b6a296d26_8min,283916.0,189460.04578819088
bd1e1967-bfb8-4a20-a304-63dd7553811b_8min,82961.0,196135.76758959028
bd8f79a1-2719-4d89-8945-60ee6136bce9_8min,96534.0,108980.68854496861
bdae2f43-cc26-4e21-9644-e4cac0f2f723_8min,200204.0,111192.11838424807
bdefcf3e-b1ce-4707-aa0f-b0b84e844ecd_8min,85167.0,76793.28913781159
bdfc76e0-5eb9-4ad2-8523-56f3c25bc067_8min,104973.0,101830.27050765435
be4c73b9-c8ba-430d-b5f4-cdd2d7cfd4ce_8min,168241.0,139484.89527523017
be6290c3-e70b-4e65-b793-a581704b0911_8min,70786.0,94569.34828920972
be6977f4-2e45-4a00-b951-8b7f07cb15fd_8min,61513.0,127472.11343943556
bea0ac79-4026-48a8-9e9b-d02beda3c5d2_8min,82009.0,158515.8230194247
bed20e30-386d-41ca-b302-579f161f5ce2_8min,77197.0,123691.57533323833
bf23b4cf-0732-4e28-9e1f-aab62e2c4437_8min,137266.0,90655.86145877348
bf421ba6-a13e-4da3-a62d-4b0f685e4ee5_8min,77191.0,137679.40610952055
bf6a2d14-b0d4-4653-bdf1-01167710fc23_8min,248968.0,99663.92433967418
bf6ffa89-dad8-4f18-9044-e10dd31cfb5e_8min,127951.0,138250.1955904995
bf90e795-cca9-42e3-be3f-5de647685f36_8min,102349.0,123055.13489140099
bfaaf80b-b652-4d73-88aa-952925f9d48e_8min,210002.0,129314.75553089971
bfb7ac4d-72eb-417d-91e2-059638ee607a_8min,156042.0,146258.64117993874
bfcbb24d-af09-4e84-9bf1-d44df14786f3_8min,224185.0,98171.40096348997
bfe68c2c-fb76-45d4-bd14-050a5406bb5f_8min,315652.0,69740.69385272388
c00cee22-3f17-4375-934d-e1e4e800b7f5_8min,100689.0,90670.59724498207
c00d0934-3147-4fc7-b59d-910ca4ae1c3d_8min,160096.0,76327.22003672796
c031a529-b26e-4178-bbb6-1517692f77e0_8min,221054.0,101953.76805215015
c0514be4-d4e3-4f7c-a066-fb90b9d7a0cb_8min,60737.0,122623.00870968273
c08236d5-9aa7-45ef-9498-525fde854150_8min,160458.0,73737.35312667489
c0aa4523-cac7-4e72-936b-45a551cc87c8_8min,56460.0,53749.029720155864
c1164f1c-3c0a-4ed7-9430-98a57d33075b_8min,102299.0,105016.16585694875
c17c04db-b173-437a-b7f7-746a991364ce_8min,110951.0,98369.93885589133
c1d27da9-8776-47ad-a8e6-f3fe1bc859ba_8min,228431.0,147658.14235370856
c1efd752-b3c7-4dfa-94d2-739ce063833d_8min,67989.0,78483.06836400006
c1efdcf7-8fba-43e7-ab74-a9e3259a5dfc_8min,163116.0,83219.74776232865
c24797ae-cf39-4bb4-b3a1-096a1fbcfd2a_8min,73498.0,59079.101907534896
c27fedd0-d0b0-4db7-aec0-9c4d721caa74_8min,64500.0,87973.704
c284ea9d-f691-422f-b9f4-a53b6bf9f0b2_8min,134650.0,91646.61729669514
c2885ff5-75dc-44ba-8883-11acd628f03f_8min,191628.0,163688.0128008433
c2af3db4-39d8-4461-bcbf-d6c36d580893_8min,112160.0,71584.0887125535
c2c53aba-fc78-4499-bb90-47bc3cd060b5_8min,91435.0,69750.72164925904
c2d67216-e326-4694-bf11-d4701ee50ad4_8min,83220.0,67335.86372266282
c3064cb8-b639-417a-a01c-95bab9cd748d_8min,86837.0,112969.75602565726
c3130dbe-09d1-45e2-8b37-72b7043a15ad_8min,104376.0,132648.47509963976
c379edaa-6147-4d10-8b5a-d7c4b01b007e_8min,113006.0,111983.4062085199
c37d31c4-b7f0-4a1c-92fd-227cbf7137aa_8min,203823.0,124571.47188491975
c37e66ff-c69b-4986-b10d-ff8124fd1ecb_8min,204521.0,74624.53587162198
c3c8f032-8a0b-44cc-aae4-c6f36a1c31f7_8min,74856.0,111953.93285775355
c3e2a9ec-e747-4ef1-b1d1-52f60d9991d2_8min,145244.0,73156.94377048277
c44d5151-9101-4905-bfab-71f893ccb349_8min,76159.0,65586.05007943907
c4ced03d-d683-4e7c-923e-92fcc2308bf5_8min,132063.0,163560.91056541196
c5242f58-df7c-4527-9dc9-dce70e4ca12f_8min,63420.0,105984.70296436455
c56a87fa-418c-4b0f-acd5-d2caae3ba468_8min,54725.0,99947.23800822294
c572ef38-327d-4e6b-8cb8-a42b2f289f44_8min,125061.0,118551.64002366846
c5a40f09-3e28-4323-a4a0-ed15315b7bf2_8min,103852.0,77080.3642106074
c6066863-5b0f-4dca-afc0-a25a9ffa3bcb_8min,207141.0,134414.06078951052
c611ef1c-2e26-4158-804e-1ec71b7a15fc_8min,57126.0,105035.48620593075
c618d6e3-e60f-4ab8-9f2f-414a5ab66ed7_8min,160593.0,98776.82177928054
c61c1f71-042e-4d9b-bc4f-6177f2f89821_8min,114105.0,86287.85863897287
c61f93ed-2884-46e0-aade-ff15a974ccf8_8min,133619.0,122037.34911951145
c6b4bb69-2fc3-4124-8fb6-cab3ad433635_8min,103812.0,67006.43036450507
c6badd65-d2b3-4883-8c39-bd8ad2aa4e45_8min,132026.0,128221.39614166906
c6c36700-5741-45ad-8a76-338b3e0444df_8min,72724.0,64395.8181755679
c6d24d6f-4057-47d9-8bf1-fdd689e8233c_8min,132438.0,132933.45738383243
c7177de1-eebc-47b0-85ed-ccd8853e52fc_8min,59710.0,144111.9623178697
c717c8e9-f5eb-40fa-8f32-61b6a7e16d0e_8min,114912.0,108660.27600250626
c73d606c-3698-43ea-a225-25e923ffe135_8min,105420.0,114144.91258774426
c7893ced-8492-4e90-9412-c4e5a2415592_8min,314915.0,126106.73475382246
c7fb7ffd-c62f-4ced-842c-1fe83b75ecbd_8min,55717.0,67379.23563723819
c805b7d8-5ec0-47e7-8d51-d44fa401bb55_8min,192465.0,87443.32071805264
c809d715-1954-4137-8906-e90141a0bcb6_8min,86653.0,150915.54312026128
c82de33a-504c-4f3b-9ad2-db96eb234108_8min,177841.0,107197.59157899472
c8684d21-1674-45f5-907a-7c760f48df8d_8min,378381.0,83480.08980102066
c868858b-257b-486e-9f42-f0b8e1e50c15_8min,113861.0,121314.35968417632
c8722d1b-4e36-4445-b891-ab6d2e683549_8min,100273.0,109757.79136956109
c879e8f4-6b7a-415a-827a-5f96a92d545e_8min,185963.0,52390.198378172005
c89f8e79-26a5-485a-8657-372e4a650e7a_8min,165494.0,69499.61115810846
c8c0cc0a-2754-44c8-a53c-37ee599d425d_8min,63974.0,115823.57446775252
c955972c-1cb3-4f59-bfd0-8368a3fd9f37_8min,165311.0,100931.06126029122
c9b6229e-f156-40ed-84ad-a676ead2963a_8min,64435.0,96315.65116784356
c9ebb6e6-804f-462b-8e99-6d545c7f6bd7_8min,23383.0,78388.590386178
ca096e18-d958-41b0-95b2-f2ec115ced49_8min,179546.0,88251.24162053179
ca151f59-3f63-4f7d-ab66-a33920b0f112_8min,129383.0,99066.84780071571
ca2c9297-8c26-415c-98b6-55c6d76a21c8_8min,78568.0,110019.58913298034
ca3a4e2e-d8fc-4bd7-bd84-e0724e151c38_8min,94072.0,103937.44145973297
cae6ad82-e684-4395-a322-775f02bba940_8min,63362.0,147852.20496512105
caf9edde-29e1-4db8-a863-cb31f4ac0ab6_8min,113473.0,103719.16907986921
cb460b1f-49bc-4138-8a88-f2721fdfe5cc_8min,84087.0,59437.71854151058
cb5ce473-97ad-45e2-97c8-a2bc033e2664_8min,113135.0,40577.66124541477
cb754190-b61b-4169-a632-0626eb67704b_8min,119185.0,77238.96841045434
cb77d462-795b-4259-8051-1395565e3afb_8min,126566.0,110134.7773809712
cb8fedc0-321a-4ada-8591-6a4eca3b6bc9_8min,103187.0,99208.58460852627
cbaf2bb1-e80c-4764-9205-f6928fd1eed8_8min,66423.0,182619.44781175195
cc794606-e2a8-4786-9959-b62e8882b812_8min,139223.0,117436.44660724163
ccacdd6d-56c8-410b-8bd5-d863b4bf9193_8min,1172.0,121951.03754266212
ccd386bf-2b3c-4ba9-964f-1be73e192b00_8min,156234.0,79892.06600355876
cce2a62d-084a-4154-a892-5336be9065e1_8min,109856.0,78489.598601806
cd2cad24-1d07-4da5-9d88-2fb5fcc3695a_8min,74318.0,94713.96536505288
cd7ccb23-bd97-4eec-a99b-f5facf417d08_8min,61189.0,114145.44643645099
cd8cca32-c772-4814-80d4-1924d5ae85ea_8min,120518.0,153556.92782820822
cd8fe908-c869-4f52-bb2e-8ebef2241d95_8min,74755.0,125379.6091766437
cdb0b3f7-bcbc-4a59-a43c-a55bb9b82be9_8min,83721.0,76855.58923089787
cdf47a64-8aa8-4c7f-9e06-7486c9f84f8b_8min,155462.0,98072.33031223064
ce299a8e-fbf0-413f-8041-e12a37fa063c_8min,211661.0,84449.11589759096
ce67f95a-e3d4-450e-a266-17f5694d9ddf_8min,186599.0,152235.5049759109
ce74bac6-cea8-44d9-9814-bd80e148f231_8min,178656.0,57596.62739566541
cee498c6-6012-4411-8053-803943c003ca_8min,162398.0,103005.2823372209
cef3d369-da77-4011-b570-1bec25f9a530_8min,66312.0,46480.96020328146
cf027405-8fc2-42ce-9338-77c3cac1e0cb_8min,158519.0,106477.91130400772
cf62568f-1998-4250-9e86-a012fb8ec51e_8min,87759.0,98557.32970977336
cf87521e-b2c5-4e48-8664-173e6db02632_8min,113340.0,159122.5774483854
cf9c84bf-f848-4211-b58d-84805e96e5e6_8min,110849.0,169735.64886467176
cfb9512a-d6fa-40d2-b57a-35378af88b8d_8min,162509.0,85715.61597203847
cff09c8a-8baa-46e4-8338-daf1bf3f15bb_8min,98367.0,152770.89446664022
cff9b197-8220-4512-a6b3-2c3283afe21d_8min,81249.0,98578.09361345986
d011b7dd-cf31-4e01-b81d-bcd28b4085f5_8min,40027.0,83256.23109401154
d030cdb3-4a1b-46a3-9e87-0af542473b5e_8min,211432.0,74358.84170324265
d065dbc2-c7a3-4cc2-b60f-bc42b9e4b093_8min,93556.0,148027.9019517722
d06d0bfa-8ca1-4ed3-9c1b-984791b41737_8min,103709.0,113406.85539345669
d0787239-37f9-4186-9f5f-a5a5dcfde797_8min,83273.0,150720.3921319035
d092fded-97ab-4efc-9bde-79d18d1fea24_8min,130327.0,95827.9721316381
d09bdca5-17fa-416e-86bb-6dd15fee8712_8min,25649.0,166926.62072595424
d0efed9c-e337-4643-9dfc-fa7ed8535d73_8min,131491.0,114887.69644310257
d109ae75-d1ac-4b03-b0da-67da5d768e3b_8min,86587.0,127830.72053541525
d13deff3-801e-4b6e-8642-83cc89c20f6d_8min,78904.0,63527.50653959242
d16510f1-8126-4745-9ae5-4f8c45eb6f3c_8min,124524.0,76881.77896630368
d180603d-a93d-47b3-a601-fcb14532ccc9_8min,109065.0,60788.02613120616
d18158ce-a3b4-4683-910c-b84f0221a3d8_8min,109576.0,117937.6680386216
d1c1ef24-5283-4993-a233-9c77f4253996_8min,131084.0,103257.51315950078
d1fd0ac0-1330-40ff-ae94-0fc479b77cb2_8min,93700.0,75609.46570971185
d241f26a-b062-4c0c-9cfd-1f70835cbee1_8min,125230.0,146110.26737203545
d2d15d2a-705a-4870-9aa9-effa1ba5cf73_8min,41899.0,72438.59478746509
d303c0e6-82ae-4fa6-8ad3-7882696b7b63_8min,212297.0,186475.5346095329
d30c25b4-d00b-4784-8e63-5b6e0cd75fbd_8min,93136.0,78075.22339374678
d363952e-9531-4835-ac3e-860f2d0fbe97_8min,138401.0,151309.51047319022
d36bea52-94dd-45bb-84aa-1edd550f29b3_8min,116430.0,125857.5624838959
d3fdc532-2ad9-43d4-b809-623d503bb07f_8min,185441.0,149473.73113820568
d455ab08-3b7c-4e3e-8fb7-bbda9478e145_8min,69915.0,105430.75967961096
d4a5b1f8-a7e1-4340-9f3f-135141d0de03_8min,83771.0,79946.82890260352
d4ac53b4-75f9-4ba5-9aca-2bb450436dbb_8min,145568.0,99211.12323450208
d4ec7b54-32c5-45a1-9334-ad1b9f5df78f_8min,148252.0,74923.54583412028
d55265db-8c81-40f0-959a-4afc98db7ad1_8min,162928.0,116185.67011195129
d56506db-47fe-403e-bcce-f95befaacefe_8min,169986.0,91787.91447530974
d5aec246-accd-4726-bdcb-afd2d2c5bc96_8min,237775.0,106358.4129197771
d5c28d76-bd3e-48f2-b59d-6344bef6d1e8_8min,82974.0,93306.38160146552
d6676d13-0dc3-4c4a-83a2-1666df76c69c_8min,34958.0,167071.12669489102
d693e668-9e8e-46af-b75e-0674b44630c4_8min,117851.0,157958.08645662744
d6f1a80c-c4a8-4bab-bb1a-cbe7d1b9276a_8min,69448.0,70135.78463022693
d789f17e-45ee-4c3a-b242-ba99c457dd03_8min,82612.0,93829.65732581224
d79d0e9b-f6f5-4efb-a2da-7917c1bb348e_8min,192941.0,86728.28994355787
d79d998b-bd1c-42dc-8b2e-e7e1e42f5b56_8min,149797.0,119203.767198275
d7ca037d-9e16-4c8c-b2a9-7ce855ca50cd_8min,148103.0,67620.62153366239
d7e532d2-6594-424a-9203-54e78d85ba78_8min,146420.0,79370.10936347494
d8162aa7-711d-4efd-a1ba-8a0742c71e6d_8min,123926.0,69063.50553556155
d879f67b-73ab-4e21-b6b3-04c2b0d88395_8min,58490.0,74206.08992990255
d8edd87f-615e-4926-8335-00efc732be76_8min,210827.0,95756.40772291974
d90dcff6-236a-4b85-b532-cbe98d86df17_8min,107186.0,105514.11227212509
d90ea9a6-0dd3-4a57-bdeb-26d71fbf5568_8min,171917.0,70409.88930704934
d9395d37-39ca-4358-aba3-ccb82963109f_8min,115172.0,94318.35736984684
d97782b9-25c2-4c7b-b2a9-09e471fd8f9b_8min,71185.0,84102.10068132331
d995c89e-c1f0-40b9-8412-1f41be516f3d_8min,104369.0,81343.1192978758
d9df8e86-612f-44fb-b4cb-ff22cb14bc2d_8min,185741.0,94290.83797869076
d9f4cffe-38ca-480c-b8ce-0833192e968d_8min,216744.0,127704.13434281918
da24ab9b-8a58-4532-9596-1d22233be464_8min,140882.0,125831.61518859756
da299558-8f1c-478f-8dcf-203390e22c43_8min,113678.0,112838.37258748394
da52aed2-e846-4619-bad2-f3be739c566f_8min,157121.0,71195.70109024255
daae1f92-9887-4668-ac68-d08da76f5f20_8min,151053.0,65588.05460335113
db2a5fef-7f4e-4c84-aa7c-c3c3106dbe38_8min,175803.0,123645.2492960871
db79a9d0-1f42-474f-990d-941e4b244e3f_8min,145933.0,99024.67419980402
dbe7b0e7-f44c-4f62-9656-7079f50081f3_8min,95601.0,132195.70582943692
dc48a794-9574-485f-9153-23e5aa5eed68_8min,153742.0,111018.21861950541
dc669e7d-1b9a-4f83-80d6-2256a4630efd_8min,100773.0,135442.44948547726
dc746423-90d8-436f-af9c-3fd712ec48ff_8min,82093.0,92356.71925742755
dc9ac509-b5be-4520-87e4-00ef7c665fb1_8min,80292.0,162497.17034075625
dcbdb298-2a53-44b4-a954-244c09761c6a_8min,126638.0,125271.44848307775
dd73eaa2-6a30-4f4f-ad8a-4cfeb2f9026a_8min,179172.0,70014.87011921506
dd9e7290-f03d-4e0f-8583-3e60aa01cd7f_8min,127130.0,133157.74935105798
ddb66c1c-ad24-499d-b9a9-5050bddba88c_8min,123408.0,67958.81031213535
de0b3ba7-076f-42ca-8746-8fb2a7321684_8min,170257.0,116955.39214834046
de0f81fa-7458-4018-a95a-f45dab93badd_8min,140367.0,134126.23205596756
deb9dc3d-4a1a-4d63-8fdb-babf54157a6b_8min,82717.0,98524.03838388724
decfd5c2-3653-447c-91ff-d2f09159f10f_8min,314881.0,88795.74141977445
ded670ca-178a-4423-ac68-e06ac8b5e227_8min,134740.0,106012.70340656079
df4a0f0f-b2e0-4aee-b0aa-47afd2706af0_8min,92698.0,113951.6129689961
df988f36-ce61-4b14-812a-02f7c3e3bd31_8min,145429.0,104833.95229287143
dfeee373-eea1-41da-b72e-d1828980986a_8min,125516.0,173192.39774212052
e06d36c3-2c57-4447-8923-0590a9c47650_8min,92076.0,115205.02416482037
e083f70f-b542-47cd-bdca-7b285b4b23a2_8min,179283.0,106768.67417992782
e13bae34-7bc5-49cb-8540-75122d7f9f4e_8min,122367.0,154579.84284978794
e144b759-f9a6-461b-a3bf-3597de83b4ba_8min,143107.0,91111.4056055958
e148d9b3-7e0b-43b4-8a51-aaee750deda9_8min,49387.0,80627.55498410513
e19e1984-544e-45b6-b247-96663392f223_8min,121614.0,135373.23187297516
e1b87f37-6428-4729-8741-586734b16cf3_8min,222331.0,97863.50461249218
e2116a78-f018-49e3-b536-3a38619b1c3c_8min,152331.0,135329.33469878093
e23ce6b5-cfd8-4d70-a8a5-5c5666fed4ff_8min,133749.0,95631.9128292548
e26b6a0c-2ad0-45b6-a0bc-9bd53efafdf9_8min,101423.0,126702.6777259596
e293eac3-1441-49ca-8393-3951b89ec411_8min,112827.0,123181.2013081975
e2a1504e-291d-4737-ab16-c1855a2e21a1_8min,121070.0,135194.5315602544
e2e0d6d6-2cca-4d9d-a778-31944d4728c8_8min,182188.0,124967.1807363822
e2e6dcf8-0343-48d2-a15e-bfd157210039_8min,86462.0,121956.21260206796
e30e7c3f-15ae-4093-86d8-534e774afe95_8min,90537.0,111351.01551851729
e3518a3f-ab79-4a63-800f-3848f852755b_8min,151815.0,121103.21673747653
e351ad2c-b1f0-42f4-8e3d-24531b304779_8min,122387.0,101636.80585356288
e3a25f30-eb50-4566-9458-3954bc6a88f2_8min,143093.0,101413.21049247692
e3b33151-667f-49ed-a82c-9036e4f2572f_8min,42561.0,108967.50442893729
e3ea7584-3d0c-4b0f-901f-24865d876f97_8min,100979.0,94445.74108478
e3f33695-612a-41c2-9117-7fed735219b9_8min,135262.0,90209.78774526475
e42ca3fb-1beb-435a-9866-a0f74e48637d_8min,65744.0,138648.70785166707
e479cce7-331f-4fb1-a89f-42423d56d42f_8min,115175.0,131687.76074668983
e47f82ce-9236-44d4-b0e3-831eea27b540_8min,102722.0,94116.84201047488
e4996c95-ee9c-4d42-904d-3c7754dad007_8min,136038.0,89812.01050441788
e4a65d99-3b1a-4fec-80aa-810bf8389a0a_8min,136872.0,143284.5864749547
e4b0a8da-790e-4e31-91bd-ceef1effd7f5_8min,101923.0,157635.16259333026
e4e73736-27a8-4335-ba79-c7e16adf0e10_8min,134587.0,74446.16862698477
e4f705a5-0622-42a9-8d07-24d940033ca7_8min,106453.0,144852.20935999925
e5a7cd27-2358-4090-b9cd-32a4e8619a26_8min,101841.0,117226.31367523885
e5f36602-7a3e-483b-ad50-e9f3bb5161c6_8min,46490.0,151009.65087115509
e5f3d8f3-fb0e-4ab7-b885-148beca86deb_8min,183468.0,143760.36830400943
e63e014a-02cd-4b39-85f7-551f04858b83_8min,103347.0,102941.14143613265
e64faf20-85f8-4ba8-a78f-0ffbd9de46b0_8min,81780.0,85566.91224015651
e67432f7-3233-4fe2-8ef5-49019de884dd_8min,101461.0,125503.96420299425
e694348e-50c1-4961-bdd0-b5956889d39b_8min,180889.0,124846.32676392705
e6d1e07d-a28f-494f-92f0-257beeaa4b3e_8min,91038.0,56605.55459258771
e75306bd-5143-4b74-b28e-da4090f43c4c_8min,154418.0,174665.34201971273
e7646dda-4132-4af8-a68f-4acaa14e9b16_8min,69601.0,113495.53871352423
e76a5aaf-f38e-45ca-82fc-4e704a0d69aa_8min,119837.0,80937.42456002737
e7a446a9-3e19-4e88-bfd3-648a18594a96_8min,101596.0,82921.91660104728
e866b63f-1bd5-48bf-af9e-1e56a7ffe344_8min,109427.0,101656.56292322736
e8b66922-2925-4e1f-ac7e-1f739c396027_8min,161505.0,151474.8221788799
e8bfaa32-2e49-46f8-90d2-96df691feed2_8min,187988.0,91818.31056769581
e8c0de60-4123-4a90-a700-fbce90071ad2_8min,99541.0,156781.11204428325
e8eb5626-8d24-4bdf-9aac-ec8672d362f4_8min,181092.0,96893.51451196078
e924b9c9-bd0b-45ae-980f-164754144bef_8min,106455.0,112415.30200554225
e94726bb-ec4d-4f8f-8b65-684dd4fbdf5c_8min,238912.0,66247.06904215777
e96d6c13-a3f5-4440-96f0-e9914a249b07_8min,99954.0,134294.4546991616
e974250a-cd4d-49a9-85c9-6cfb7103ebba_8min,190627.0,93980.28247834777
e9a67d76-9bdc-4b11-8453-c372f9c728cc_8min,70461.0,120185.63220788805
e9bf90ee-68fd-495b-83b7-600151f42490_8min,119038.0,130565.50719098104
e9d79819-6852-4493-a6bd-a8bd21fe4744_8min,81932.0,146088.98042278964
e9e4b353-4d2c-42e6-9dba-cea71b115879_8min,99632.0,124762.60480568492
ea57484d-c379-403d-87b0-583545d785ac_8min,145331.0,88648.69025190771
ea87aa6b-4c66-411b-8974-fab73a3a70b0_8min,124118.0,117742.8513350199
eaabc63a-de73-4c5d-8051-9ca5cb3da2f1_8min,110876.0,138371.75816227138
eaac10d6-513e-4290-b8a8-c8a9ccc6c3f4_8min,54255.0,78456.75014284397
eab1d6d3-08bc-482f-babc-197ccb41c066_8min,24759.0,112676.55624217456
eafb9888-e144-479d-b6f3-e07343592e57_8min,115603.0,93358.04050932934
eb51aefc-4bbc-4710-8327-9e086b464d7a_8min,46366.0,231353.76228270715
eb6cd7be-0eb2-4d6f-8941-9af066b31935_8min,84246.0,123090.45322033094
eb6def6c-b74d-40d0-a270-e6fece777f80_8min,47466.0,112150.80577676653
eb6f49d0-ece7-40f3-92fd-0b1daf28ff6c_8min,87914.0,89302.92266305708
eb70edea-357a-41e6-8169-0862044c5d05_8min,212690.0,56084.86406036955
eb749130-36e2-42a4-bc74-b547bfd9f75f_8min,103281.0,88082.99453916984
eba7c1ae-6ecd-4f1f-9a5c-0fdc24fff083_8min,148552.0,61971.91577360116
ebeb3639-5aa0-4939-99f1-2fbdb9d037a7_8min,129203.0,84701.56264947409
